iter	Logloss
375	0.001505827715
376	0.001502935123
377	0.00150095443
378	0.001499508087
379	0.001493364693
380	0.001492206008
381	0.001490158382
382	0.001486211926
383	0.001484572145
384	0.001482941101
385	0.001481781011
386	0.001477017546
387	0.001475921167
388	0.001475356749
389	0.001474318809
390	0.001473153581
391	0.001469149392
392	0.001467568539
393	0.001465457814
394	0.001463587116
395	0.00145971981
396	0.001459061256
397	0.001456870624
398	0.001456694607
399	0.001445542588
400	0.001441891399
401	0.001439240996
402	0.001435545227
403	0.001433797893
404	0.001430559946
405	0.00142761708
406	0.001424277119
407	0.001421416539
408	0.001420752744
409	0.00141739014
410	0.001415549445
411	0.001413363128
412	0.001412701376
413	0.00140929115
414	0.00140814234
415	0.001406675014
416	0.001406473652
417	0.001399886589
418	0.001397512913
419	0.001393575493
420	0.001393447392
421	0.001392748814
422	0.00138847703
423	0.001387431022
424	0.001386060911
425	0.001384314735
426	0.001381787886
427	0.001378553537
428	0.001376387695
429	0.001374842576
430	0.001373917961
431	0.001372097731
432	0.001371020221
433	0.001370076428
434	0.001367747697
435	0.001364507794
436	0.001364291625
437	0.001363035962
438	0.001360255027
439	0.001357603614
440	0.001353999069
441	0.001351474197
442	0.001348687229
443	0.001346136883
444	0.001344498981
445	0.001342508758
446	0.00134034132
447	0.001338408578
448	0.001336412919
449	0.001331080222
450	0.001329723214
451	0.001328821746
452	0.001326318244
453	0.001324169731
454	0.001323706
455	0.001321477476
456	0.001321197649
457	0.001320029064
458	0.001318731704
459	0.001316536068
460	0.001313664688
461	0.001313258711
462	0.001312268907
463	0.001310643217
464	0.001310131071
465	0.00130941275
466	0.001308535824
467	0.001304846053
468	0.001303823367
469	0.001301712113
470	0.001300450209
471	0.001298895078
472	0.001298620033
473	0.001297967358
474	0.001296483448
475	0.001293457154
476	0.001289295719
477	0.001287438668
478	0.00128551663
479	0.001282737467
480	0.001281429352
481	0.00127802759
482	0.001275385742
483	0.001273537464
484	0.001273369304
485	0.001269447874
486	0.001266470016
487	0.00126542893
488	0.001262465878
489	0.001260666689
490	0.00125846992
491	0.001257200902
492	0.001253427111
493	0.001249411925
494	0.001246535936
495	0.001245267243
496	0.00124396857
497	0.001243171649
498	0.001240418958
499	0.001239485173
500	0.001236118353
501	0.001233761157
502	0.001232003922
503	0.001230234604
504	0.001229528351
505	0.001227020427
506	0.00122433436
507	0.001223159063
508	0.001218331562
509	0.001214527169
510	0.001213068445
511	0.001211098115
512	0.001210169469
513	0.001208586886
514	0.001207894543
515	0.001203311923
516	0.001199038069
517	0.001197597487
518	0.001195745343
519	0.001192668528
520	0.001192042002
521	0.001190947363
522	0.001189454294
523	0.001187329618
524	0.001186398341
525	0.001183682424
526	0.001181466432
527	0.001178188271
528	0.001176625993
529	0.00117147687
530	0.001169853055
531	0.001168892422
532	0.001167940706
533	0.001164779345
534	0.001162274114
535	0.001159889457
536	0.001158035886
537	0.001155011178
538	0.001153224448
539	0.001152551679
540	0.001152457722
541	0.001149278801
542	0.0011463087
543	0.001144815076
544	0.001143186148
545	0.001141756605
546	0.001141227747
547	0.001137596107
548	0.001136796323
549	0.001134181314
550	0.001130727203
551	0.001128399132
552	0.001127233523
553	0.001125502215
554	0.001124612578
555	0.001123385235
556	0.001122639844
557	0.001121201121
558	0.001117701726
559	0.00111434115
560	0.001112543321
561	0.001110869196
562	0.001107648156
563	0.001105854857
564	0.001104845484
565	0.001103366965
566	0.001102526196
567	0.001101480214
568	0.001098385313
569	0.001098094957
570	0.001095640468
571	0.001094410788
572	0.001093018642
573	0.001092355614
574	0.001090817791
575	0.001089656394
576	0.001087047732
577	0.001085681853
578	0.001083312749
579	0.001081157538
580	0.00108011446
581	0.001079445861
582	0.001076429349
583	0.001073863841
584	0.00107272957
585	0.001071838084
586	0.00106876755
587	0.001067419176
588	0.001063210402
589	0.001062365014
590	0.001061423209
591	0.001060545274
592	0.001058050046
593	0.001057656636
594	0.001055256219
595	0.001053927429
596	0.001053455924
597	0.001052319604
598	0.001051078026
599	0.001050268734
600	0.001049233455
601	0.001048511767
602	0.001046906001
603	0.001044366982
604	0.001044008158
605	0.00104036168
606	0.001039806237
607	0.001036994232
608	0.001035777541
609	0.001035160292
610	0.001034485505
611	0.001032501362
612	0.001031063582
613	0.001028202453
614	0.001027841106
615	0.001026719743
616	0.001022637777
617	0.001018325434
618	0.001018152208
619	0.001018085141
620	0.001016977276
621	0.001015699994
622	0.001014737503
623	0.001012471978
624	0.001011641119
625	0.001009287079
626	0.001007802346
627	0.001006362153
628	0.001005729845
629	0.001003239578
630	0.001001447468
631	0.0009983855243
632	0.0009966500515
633	0.0009961835609
634	0.0009960903812
635	0.0009954159958
636	0.0009934282057
637	0.0009913941964
638	0.0009899010094
639	0.0009888559953
640	0.0009887469536
641	0.0009886045378
642	0.000987345443
643	0.0009865835743
644	0.0009858692892
645	0.0009848305534
646	0.0009808755486
647	0.0009801843743
648	0.0009799870773
649	0.0009773444783
650	0.0009765573879
651	0.0009753421648
652	0.0009736591535
653	0.0009730114749
654	0.0009729388757
655	0.0009711750768
656	0.0009695517914
657	0.0009680086707
658	0.0009665095812
659	0.0009628129455
660	0.0009607115137
661	0.0009599961448
662	0.0009588942158
663	0.0009556706762
664	0.0009531005733
665	0.000951734473
666	0.0009502131376
667	0.0009482369493
668	0.0009467953075
669	0.0009449958975
670	0.0009443467028
671	0.0009437395726
672	0.0009414164739
673	0.0009395013654
674	0.0009376939576
675	0.0009370916204
676	0.0009358556983
677	0.0009345261872
678	0.0009329280926
679	0.0009306822525
680	0.0009295989012
681	0.0009276710712
682	0.0009265786589
683	0.0009248782825
684	0.000923856024
685	0.0009220242258
686	0.0009216943952
687	0.0009200375272
688	0.0009182232333
689	0.0009172403158
690	0.0009152795365
691	0.0009139153977
692	0.0009131188293
693	0.0009122151447
694	0.0009118874454
695	0.0009103664214
696	0.0009096350361
697	0.0009085992864
698	0.0009072191002
699	0.0009054217419
700	0.000904610094
701	0.00090412266
702	0.0009037347124
703	0.0009026241471
704	0.0009014516988
705	0.0009008200135
706	0.0008994475267
707	0.0008988409576
708	0.000897055425
709	0.0008964516875
710	0.0008949806229
711	0.0008927136026
712	0.0008902142225
713	0.0008886035248
714	0.0008880866114
715	0.0008861619245
716	0.0008850935343
717	0.0008835178064
718	0.000882723439
719	0.0008819382201
720	0.0008804985526
721	0.0008798605815
722	0.0008788688498
723	0.0008751469642
724	0.0008724642802
725	0.0008722252224
726	0.0008713072795
727	0.000871115957
728	0.0008703528245
729	0.0008693363709
730	0.000868321979
731	0.000866788792
732	0.0008659025833
733	0.0008637027927
734	0.0008628751721
735	0.0008624002999
736	0.0008618753216
737	0.0008602521289
738	0.0008598207242
739	0.0008586773666
740	0.0008579824084
741	0.0008578032103
742	0.0008569992052
743	0.0008554475846
744	0.0008531528637
745	0.0008518381256
746	0.0008508412587
747	0.0008504900727
748	0.0008486781009
749	0.00084741289
750	0.0008466404261
751	0.0008458591019
752	0.0008434603409
753	0.0008417570967
754	0.0008411465196
755	0.0008410272713
756	0.000840050918
757	0.0008391940214
758	0.0008372873999
759	0.0008353265074
760	0.0008340799617
761	0.0008313477996
762	0.000830758068
763	0.0008291622877
764	0.0008286300786
765	0.000827651079
766	0.0008266684524
767	0.0008262270728
768	0.000825529741
769	0.000823464116
770	0.0008212528494
771	0.0008206728896
772	0.000817999228
773	0.0008176139729
774	0.0008168079188
775	0.0008165524481
776	0.0008160637579
777	0.0008152723739
778	0.0008137550566
779	0.0008127311378
780	0.0008126445814
781	0.000812562172
782	0.0008112995712
783	0.0008103970295
784	0.0008086760469
785	0.0008075767615
786	0.0008073113984
787	0.0008053034217
788	0.0008042297982
789	0.0008022577672
790	0.000801546481
791	0.0008004110466
792	0.0007984042411
793	0.00079650041
794	0.0007956153753
795	0.0007951349507
796	0.0007937084475
797	0.0007928769502
798	0.0007916611763
799	0.0007891260641
800	0.0007876043528
801	0.0007867346498
802	0.0007855577404
803	0.0007846008581
804	0.0007831300818
805	0.0007823182383
806	0.0007807451671
807	0.000780640679
808	0.0007802111071
809	0.0007788964671
810	0.0007787371879
811	0.000778259806
812	0.0007781275298
813	0.0007777204845
814	0.0007776581252
815	0.0007776487681
816	0.0007738954236
817	0.0007723769634
818	0.0007710778686
819	0.0007703038988
820	0.0007690934223
821	0.0007687378809
822	0.0007676900197
823	0.0007667394441
824	0.0007664532481
825	0.0007653597212
826	0.0007647560584
827	0.0007628795135
828	0.0007620951364
829	0.0007618197031
830	0.000760566323
831	0.0007602775838
832	0.0007597529273
833	0.0007586233826
834	0.0007581530307
835	0.0007565450848
836	0.0007556799046
837	0.0007554184181
838	0.00075531367
839	0.0007537253521
840	0.0007526694802
841	0.0007526526348
842	0.000752240333
843	0.0007515877172
844	0.0007506891629
845	0.0007491974226
846	0.0007487613689
847	0.0007487011746
848	0.000747048155
849	0.0007453867719
850	0.0007443304469
851	0.0007426581493
852	0.0007424493432
853	0.0007410454798
854	0.0007400061906
855	0.0007382019104
856	0.0007358647182
857	0.000734498412
858	0.0007342361043
859	0.0007334309691
860	0.0007328897067
861	0.0007316331011
862	0.0007298296986
863	0.0007288874581
864	0.0007272533638
865	0.0007265963977
866	0.0007257401987
867	0.0007238198595
868	0.0007231029822
869	0.0007211668377
870	0.0007196338206
871	0.0007189565726
872	0.0007180442182
873	0.000717303033
874	0.0007158704651
875	0.0007145649838
876	0.0007134560892
877	0.000712244027
878	0.0007112571582
879	0.0007109592781
880	0.000709599505
881	0.0007078183382
882	0.0007061117554
883	0.0007054075224
884	0.0007042006497
885	0.0007031483043
886	0.0007030293006
887	0.0007014524068
888	0.0007006302564
889	0.0007002478201
890	0.0006991461433
891	0.0006966333209
892	0.0006958996884
893	0.0006950607132
894	0.0006945064126
895	0.0006934867385
896	0.0006926464273
897	0.0006924748694
898	0.0006915419551
899	0.0006908173115
900	0.0006906024947
901	0.0006885995453
902	0.000688590026
903	0.0006878838367
904	0.0006874760783
905	0.0006874215291
906	0.0006861598318
907	0.0006850107467
908	0.0006828296521
909	0.0006816951367
910	0.0006807654401
911	0.0006802230914
912	0.0006787498928
913	0.0006781043251
914	0.0006778416184
915	0.0006771159838
916	0.0006762718474
917	0.0006758609433
918	0.0006744195538
919	0.0006736487605
920	0.0006731304982
921	0.0006715671214
922	0.0006712523085
923	0.0006709370348
924	0.0006707019412
925	0.0006700899973
926	0.0006694087876
927	0.000669331022
928	0.0006686482422
929	0.0006681010952
930	0.0006667525017
931	0.0006663696535
932	0.000666008884
933	0.0006654287696
934	0.0006648088509
935	0.0006635687869
936	0.0006632755764
937	0.0006629532109
938	0.0006624617019
939	0.000662011184
940	0.0006612666447
941	0.0006608990845
942	0.0006596748774
943	0.0006590106264
944	0.0006589403902
945	0.0006573115549
946	0.0006558371877
947	0.0006557164901
948	0.0006551206785
949	0.0006538419917
950	0.0006533735679
951	0.000651670854
952	0.0006506906625
953	0.0006502723784
954	0.0006499669843
955	0.0006487803935
956	0.0006482895562
957	0.0006482776893
958	0.0006482668392
959	0.0006471030632
960	0.0006470613
961	0.0006464731851
962	0.000645802164
963	0.0006448227705
964	0.0006446685882
965	0.0006436884534
966	0.0006426636156
967	0.0006426085232
968	0.0006422316111
969	0.0006418455477
970	0.0006407900233
971	0.0006402723376
972	0.000639863045
973	0.0006388883623
974	0.0006372558922
975	0.0006367898109
976	0.000635855123
977	0.0006355952634
978	0.0006350954965
979	0.0006339216041
980	0.0006334188254
981	0.0006328623291
982	0.000632097912
983	0.0006316446732
984	0.0006315202071
985	0.0006314605739
986	0.0006302672466
987	0.0006292588345
988	0.0006287333414
989	0.0006279926428
990	0.0006273040169
991	0.0006263786166
992	0.0006258066572
993	0.000624964019
994	0.0006245057014
995	0.0006238510159
996	0.0006238489
997	0.0006238049178
998	0.0006227780798
999	0.0006222364158
